2016-06-30,1.490228,0.4730,0.0047,0.2293,4.4707,0.0074,0.0036,-0.0493,-0.0365,0.0045,0.112861787
2016-07-29,4.398661,0.7339,0.0072,0.5131,1.9480,0.0175,0.0122,0.0145,-0.8881,0.0170,0.263141276
2016-08-31,-0.285647,-0.2516,-0.0069,0.4880,-0.3142,-0.0067,0.0130,-0.0172,-1.8576,0.0356,-0.01381997
2016-09-30,-2.458376,-0.3497,-0.0007,0.7484,-0.3833,-0.0059,0.0127,0.0027,-2.8019,-0.0262,-0.293306886
2016-10-31,0.313467,-0.1168,-0.0005,0.0267,-0.1578,-0.0130,0.0030,-0.0175,-0.3395,0.0319,-0.004543221
2016-11-30,3.811470,0.5362,-0.0073,1.3438,3.7585,0.0076,0.0190,-0.0040,-0.4922,0.0482,0.868687133
2016-12-30,-1.825519,-0.2443,0.0061,0.6013,-0.3244,-0.0063,0.0156,0.0009,-2.9261,-0.0450,-0.237438101
2017-01-26,1.064579,0.1963,-0.0013,0.6968,0.3634,0.0022,0.0080,0.0206,-0.7130,0.0179,-0.304201122
2017-02-24,3.005411,0.4880,0.0017,0.7030,5.3126,0.0083,0.0119,-0.0010,-0.1898,0.0298,0.231401808
2016-06-30,1.054852,0.2820,0.0108,0.7267,0.8259,0.0025,0.0064,-0.0749,-0.3499,0.0045,0.112861787
2016-07-29,4.244955,0.7504,0.0082,0.4784,2.0027,0.0204,0.0130,0.0170,-0.9415,0.0170,0.263141276
2016-08-31,0.610998,-0.2136,-0.0065,0.4971,-0.2765,-0.0056,0.0131,-0.0168,-1.8024,0.0356,-0.01381997
2016-09-30,-2.292650,-0.4340,-0.0015,0.6328,-0.4575,-0.0075,0.0109,0.0008,-2.8340,-0.0262,-0.293306886
2016-10-31,0.138313,-0.2366,-0.0043,0.1552,-0.2529,-0.0074,0.0049,-0.0297,-0.7560,0.0319,-0.004543221
2016-11-30,3.462604,0.6232,-0.0053,1.2259,3.6685,0.0086,0.0169,-0.0042,-0.9284,0.0482,0.868687133
2016-12-30,-3.183024,-0.3568,0.0070,0.7965,-0.4033,-0.0076,0.0169,0.0046,-3.6448,-0.0450,-0.237438101
2017-01-26,2.200825,0.4536,0.0008,0.4901,1.2482,0.0054,0.0059,0.0269,-0.3411,0.0179,-0.304201122
2017-02-24,2.919212,0.4321,0.0000,0.7941,2.3526,0.0059,0.0109,-0.0036,-0.3365,0.0298,0.231401808
2016-06-30,0.837209,0.2338,0.0101,0.6927,0.6746,0.0023,0.0067,-0.0820,-0.3707,0.0045,0.112861787
2016-07-29,4.055300,0.7211,0.0079,0.4629,1.8569,0.0204,0.0131,0.0172,-0.9813,0.0170,0.263141276
2016-08-31,0.540541,-0.2418,-0.0068,0.4897,-0.3060,-0.0065,0.0132,-0.0175,-1.8601,0.0356,-0.01381997
2016-09-30,-2.419355,-0.4682,-0.0019,0.6237,-0.4831,-0.0081,0.0108,0.0004,-2.9570,-0.0262,-0.293306886
2016-10-31,-0.275989,-0.3167,-0.0039,0.0887,-0.3218,-0.0162,0.0045,-0.0283,-0.7326,0.0319,-0.004543221
2016-11-30,4.059041,0.6061,-0.0054,1.1809,3.4338,0.0084,0.0163,-0.0044,-0.5455,0.0482,0.868687133
2016-12-30,-3.277236,-0.3709,0.0066,0.7776,-0.4159,-0.0079,0.0166,0.0041,-3.6315,-0.0450,-0.237438101
2017-01-26,2.022059,0.4093,0.0005,0.4910,1.0761,0.0050,0.0060,0.0294,-0.3650,0.0179,-0.304201122
2017-02-24,2.543143,0.3893,-0.0004,0.7483,1.7898,0.0053,0.0102,-0.0039,-0.3604,0.0298,0.231401808
2016-06-30,1.628996,0.4283,0.0057,0.2859,3.2470,0.0070,0.0047,-0.0651,-0.0812,0.0045,0.112861787
2016-07-29,3.042515,0.4231,0.0036,0.5695,0.8038,0.0097,0.0131,0.0112,-1.3432,0.0170,0.263141276
2016-08-31,-0.720205,-0.2891,-0.0067,0.4436,-0.3500,-0.0079,0.0121,-0.0166,-1.7794,0.0356,-0.01381997
2016-09-30,-2.099426,-0.3404,-0.0006,0.6250,-0.3771,-0.0060,0.0110,0.0025,-2.5042,-0.0262,-0.293306886
2016-10-31,0.294446,-0.3026,0.0000,-0.0898,-0.3427,0.0097,0.0029,-0.0162,-0.3234,0.0319,-0.004543221
2016-11-30,4.126534,0.5555,-0.0068,1.3282,4.0801,0.0079,0.0189,-0.0035,-0.4815,0.0482,0.868687133
2016-12-30,-1.573274,-0.2264,0.0072,0.6602,-0.2987,-0.0056,0.0163,0.0028,-3.0756,-0.0450,-0.237438101
2017-01-26,1.156584,0.0515,-0.0026,0.7439,0.0824,0.0006,0.0085,0.0195,-0.8845,0.0179,-0.304201122
2017-02-24,2.274294,0.3423,-0.0012,0.7990,1.1676,0.0043,0.0101,-0.0055,-0.4104,0.0298,0.231401808
